Lslg: 15.3|v0: 0.0|PtbgT: 0.0|Hplg: 0.0|Ltbg: 0.0|PcsgT: 721853.1591796875|gasflow: 0.0|tempo: 0.0|Qlres: 0.0|pp: 0.0|stage: 1.0|PcsgB: 0.0|
Lslg: 15.391762869807465|v0: 15.269612899812815|PtbgT: 2588963.5705397488|Hplg: 775.5466703618972|Ltbg: 4.445481228268409|PcsgT: 3569994.247135256|gasflow: 5471.583036719773|tempo: 22.46000000000071|Qlres: 9.180508450872102|pp: 2684300.1541437823|stage: 3.0|PcsgB: 3938062.2782493355|
Lslg: 15.391762869807465|v0: 15.128820632147004|PtbgT: 2607785.772086316|Hplg: 777.217196180878|Ltbg: 4.4512605153585145|PcsgT: 3575510.8771423944|gasflow: 5443.243949066041|tempo: 22.470000000000713|Qlres: 9.132959646083961|pp: 2703606.134247923|stage: 3.0|PcsgB: 3944227.8557828376|
Lslg: 15.391762869807465|v0: 15.077078521533851|PtbgT: 2614654.7602689243|Hplg: 777.8207976353996|Ltbg: 4.4533546272566795|PcsgT: 3577517.595771272|gasflow: 5432.9255634410865|tempo: 22.480000000000715|Qlres: 9.115646918525313|pp: 2710651.228024135|stage: 3.0|PcsgB: 3946470.7046910506|
Lslg: 15.391762869807465|v0: 15.077078521533851|PtbgT: 2614654.7602689243|Hplg: 777.8207976353996|Ltbg: 4.4533546272566795|PcsgT: 3577517.595771272|gasflow: 5432.9255634410865|tempo: 22.490000000000716|Qlres: 9.115646918525313|pp: 2710651.228024135|stage: 3.0|PcsgB: 3946470.7046910506|
Lslg: 15.391762869807465|v0: 14.998918455700773|PtbgT: 2624982.0835141647|Hplg: 778.7222991115517|Ltbg: 4.456488339067873|PcsgT: 3580528.3726827577|gasflow: 5417.434569873277|tempo: 22.500000000000718|Qlres: 9.089655318579323|pp: 2721242.87619983|stage: 3.0|PcsgB: 3949835.829725231|
Lslg: 15.391762869807465|v0: 14.906899973401975|PtbgT: 2637065.8809246165|Hplg: 779.7680876670639|Ltbg: 4.460133016692401|PcsgT: 3584042.039915498|gasflow: 5399.341209320861|tempo: 22.51000000000072|Qlres: 9.05929733107527|pp: 2733635.28062395|stage: 3.0|PcsgB: 3953763.1388299367|
Lslg: 15.391762869807465|v0: 14.827312018489641|PtbgT: 2647452.745359395|Hplg: 780.6593213340457|Ltbg: 4.463247312867797|PcsgT: 3587054.7253060127|gasflow: 5383.814831711345|tempo: 22.52000000000072|Qlres: 9.033246361931786|pp: 2744286.8366096714|stage: 3.0|PcsgB: 3957130.5804226417|
Lslg: 15.391762869807465|v0: 14.827312018489641|PtbgT: 2647452.745359395|Hplg: 780.6593213340457|Ltbg: 4.463247312867797|PcsgT: 3587054.7253060127|gasflow: 5383.814831711345|tempo: 22.530000000000722|Qlres: 9.033246361931786|pp: 2744286.8366096714|stage: 3.0|PcsgB: 3957130.5804226417|
Lslg: 15.391762869807465|v0: 14.827312018489641|PtbgT: 2647452.745359395|Hplg: 780.6593213340457|Ltbg: 4.463247312867797|PcsgT: 3587054.7253060127|gasflow: 5383.814831711345|tempo: 22.540000000000724|Qlres: 9.033246361931786|pp: 2744286.8366096714|stage: 3.0|PcsgB: 3957130.5804226417|
Lslg: 15.391762869807465|v0: 14.773885850138806|PtbgT: 2654391.9372042483|Hplg: 781.2508119322894|Ltbg: 4.465318524180107|PcsgT: 3589063.6950735236|gasflow: 5373.454710029181|tempo: 22.550000000000725|Qlres: 9.015863607431513|pp: 2751402.5660195565|stage: 3.0|PcsgB: 3959376.1618105182|
Lslg: 15.391762869807465|v0: 14.720165114271483|PtbgT: 2661342.535814502|Hplg: 781.8401566482625|Ltbg: 4.467385743259258|PcsgT: 3591073.085085187|gasflow: 5363.0871701698825|tempo: 22.560000000000727|Qlres: 8.998468406325307|pp: 2758529.755843442|stage: 3.0|PcsgB: 3961622.250642162|
Lslg: 15.391762869807465|v0: 14.679680989264082|PtbgT: 2666562.820013874|Hplg: 782.2807498546935|Ltbg: 4.468933535940542|PcsgT: 3592580.4085338623|gasflow: 5355.306618325299|tempo: 22.57000000000073|Qlres: 8.985413789136407|pp: 2763882.5146958474|stage: 3.0|PcsgB: 3963307.1560570286|
Lslg: 15.391762869807465|v0: 14.679680989264082|PtbgT: 2666562.820013874|Hplg: 782.2807498546935|Ltbg: 4.468933535940542|PcsgT: 3592580.4085338623|gasflow: 5355.306618325299|tempo: 22.58000000000073|Qlres: 8.985413789136407|pp: 2763882.5146958474|stage: 3.0|PcsgB: 3963307.1560570286|
Lslg: 15.391762869807465|v0: 14.652599297388075|PtbgT: 2670046.442892383|Hplg: 782.5738019244367|Ltbg: 4.469964148658123|PcsgT: 3593585.426626007|gasflow: 5350.1172406348|tempo: 22.59000000000073|Qlres: 8.97670677958859|pp: 2767454.4673255803|stage: 3.0|PcsgB: 3964430.589919472|
Lslg: 15.391762869807465|v0: 14.598214231343082|PtbgT: 2677021.7836155263|Hplg: 783.1582752514495|Ltbg: 4.472022374695471|PcsgT: 3595595.7935514883|gasflow: 5339.732834669129|tempo: 22.600000000000733|Qlres: 8.95928327964619|pp: 2774606.4957198575|stage: 3.0|PcsgB: 3966677.855676855|
Lslg: 15.391762869807465|v0: 14.557231275858815|PtbgT: 2682260.2433312307|Hplg: 783.5951974618584|Ltbg: 4.47356341831733|PcsgT: 3597103.862384304|gasflow: 5331.939562169597|tempo: 22.610000000000735|Qlres: 8.946207319076505|pp: 2779977.4924872513|stage: 3.0|PcsgB: 3968363.6580294883|
Lslg: 15.391762869807465|v0: 14.557231275858815|PtbgT: 2682260.2433312307|Hplg: 783.5951974618584|Ltbg: 4.47356341831733|PcsgT: 3597103.862384304|gasflow: 5331.939562169597|tempo: 22.620000000000736|Qlres: 8.946207319076505|pp: 2779977.4924872513|stage: 3.0|PcsgB: 3968363.6580294883|
Lslg: 15.391762869807465|v0: 14.502328179124113|PtbgT: 2689253.915134347|Hplg: 784.1758405291697|Ltbg: 4.475614639590756|PcsgT: 3599115.0192682636|gasflow: 5321.5418692887115|tempo: 22.630000000000738|Qlres: 8.9287615256522|pp: 2787147.9032396865|stage: 3.0|PcsgB: 3970611.8729771273|
Lslg: 15.391762869807465|v0: 14.502328179124113|PtbgT: 2689253.915134347|Hplg: 784.1758405291697|Ltbg: 4.475614639590756|PcsgT: 3599115.0192682636|gasflow: 5321.5418692887115|tempo: 22.64000000000074|Qlres: 8.9287615256522|pp: 2787147.9032396865|stage: 3.0|PcsgB: 3970611.8729771273|
Lslg: 15.391762869807465|v0: 14.502328179124113|PtbgT: 2689253.915134347|Hplg: 784.1758405291697|Ltbg: 4.475614639590756|PcsgT: 3599115.0192682636|gasflow: 5321.5418692887115|tempo: 22.65000000000074|Qlres: 8.9287615256522|pp: 2787147.9032396865|stage: 3.0|PcsgB: 3970611.8729771273|
Lslg: 15.391762869807465|v0: 14.474765471692699|PtbgT: 2692754.557418834|Hplg: 784.4653359229051|Ltbg: 4.476638747876165|PcsgT: 3600120.7709016125|gasflow: 5316.340153663472|tempo: 22.660000000000743|Qlres: 8.920033814871598|pp: 2790736.9228492063|stage: 3.0|PcsgB: 3971736.1882401383|
Lslg: 15.391762869807465|v0: 14.433282354203914|PtbgT: 2698010.182504364|Hplg: 784.8985421675291|Ltbg: 4.478173031325925|PcsgT: 3601629.6178845675|gasflow: 5308.5339766163215|tempo: 22.670000000000744|Qlres: 8.906936202376379|pp: 2796125.1212667665|stage: 3.0|PcsgB: 3973422.924285765|
Lslg: 15.391762869807465|v0: 14.37771177425555|PtbgT: 2705026.201853132|Hplg: 785.4742072557508|Ltbg: 4.480215233216098|PcsgT: 3603641.829347314|gasflow: 5298.118981747392|tempo: 22.680000000000746|Qlres: 8.889461378770793|pp: 2803317.914111288|stage: 3.0|PcsgB: 3975672.4032797655|
Lslg: 15.391762869807465|v0: 14.37771177425555|PtbgT: 2705026.201853132|Hplg: 785.4742072557508|Ltbg: 4.480215233216098|PcsgT: 3603641.829347314|gasflow: 5298.118981747392|tempo: 22.690000000000747|Qlres: 8.889461378770793|pp: 2803317.914111288|stage: 3.0|PcsgB: 3975672.4032797655|
Lslg: 15.391762869807465|v0: 14.37771177425555|PtbgT: 2705026.201853132|Hplg: 785.4742072557508|Ltbg: 4.480215233216098|PcsgT: 3603641.829347314|gasflow: 5298.118981747392|tempo: 22.70000000000075|Qlres: 8.889461378770793|pp: 2803317.914111288|stage: 3.0|PcsgB: 3975672.4032797655|
Lslg: 15.391762869807465|v0: 14.363772716800035|PtbgT: 2706781.6986745484|Hplg: 785.6177752834969|Ltbg: 4.480725156703588|PcsgT: 3604144.957311194|gasflow: 5295.514020998643|tempo: 22.71000000000075|Qlres: 8.885090639259468|pp: 2805117.6051781396|stage: 3.0|PcsgB: 3976234.8629000303|
Lslg: 15.391762869807465|v0: 14.307830724866703|PtbgT: 2713809.5201962725|Hplg: 786.190648844921|Ltbg: 4.482762341308371|PcsgT: 3606157.7736347667|gasflow: 5285.089306857436|tempo: 22.720000000000752|Qlres: 8.867599508150061|pp: 2812322.2037822963|stage: 3.0|PcsgB: 3978485.065440641|
Lslg: 15.391762869807465|v0: 14.265679086279638|PtbgT: 2719086.3857954643|Hplg: 786.6188303352308|Ltbg: 4.484287593632009|PcsgT: 3607667.709377588|gasflow: 5277.265635005763|tempo: 22.730000000000754|Qlres: 8.854472541955978|pp: 2817731.6491092853|stage: 3.0|PcsgB: 3980173.1038822085|
Lslg: 15.391762869807465|v0: 14.251591353192898|PtbgT: 2720846.459411652|Hplg: 786.7612758060126|Ltbg: 4.484795508701385|PcsgT: 3608171.083637113|gasflow: 5274.656761944684|tempo: 22.740000000000755|Qlres: 8.850095238162222|pp: 2819535.914768757|stage: 3.0|PcsgB: 3980735.8578035007|
Lslg: 15.391762869807465|v0: 14.251591353192898|PtbgT: 2720846.459411652|Hplg: 786.7612758060126|Ltbg: 4.484795508701385|PcsgT: 3608171.083637113|gasflow: 5274.656761944684|tempo: 22.750000000000757|Qlres: 8.850095238162222|pp: 2819535.914768757|stage: 3.0|PcsgB: 3980735.8578035007|
Lslg: 15.391762869807465|v0: 14.251591353192898|PtbgT: 2720846.459411652|Hplg: 786.7612758060126|Ltbg: 4.484795508701385|PcsgT: 3608171.083637113|gasflow: 5274.656761944684|tempo: 22.76000000000076|Qlres: 8.850095238162222|pp: 2819535.914768757|stage: 3.0|PcsgB: 3980735.8578035007|
Lslg: 15.391762869807465|v0: 14.251591353192898|PtbgT: 2720846.459411652|Hplg: 786.7612758060126|Ltbg: 4.484795508701385|PcsgT: 3608171.083637113|gasflow: 5274.656761944684|tempo: 22.77000000000076|Qlres: 8.850095238162222|pp: 2819535.914768757|stage: 3.0|PcsgB: 3980735.8578035007|
Lslg: 15.391762869807465|v0: 14.20921655487725|PtbgT: 2726129.970838123|Hplg: 787.1877645364742|Ltbg: 4.4863177461300525|PcsgT: 3609681.3953598645|gasflow: 5266.827184612301|tempo: 22.78000000000076|Qlres: 8.836958363443458|pp: 2824951.9971071095|stage: 3.0|PcsgB: 3982424.345031214|
Lslg: 15.391762869807465|v0: 14.166674307188192|PtbgT: 2731418.3200489157|Hplg: 787.6129778369472|Ltbg: 4.487837720889678|PcsgT: 3611191.9933644338|gasflow: 5258.993153795525|tempo: 22.790000000000763|Qlres: 8.823814016435445|pp: 2830372.906953915|stage: 3.0|PcsgB: 3984113.1736703906|
Lslg: 15.391762869807465|v0: 14.109690737470777|PtbgT: 2738476.757173136|Hplg: 788.1779362167897|Ltbg: 4.489860831963645|PcsgT: 3613206.5757392226|gasflow: 5248.540815513735|tempo: 22.800000000000765|Qlres: 8.80627653609687|pp: 2837608.070119944|stage: 3.0|PcsgB: 3986365.483427807|
Lslg: 15.391762869807465|v0: 14.066757573801938|PtbgT: 2743775.8958533145|Hplg: 788.6001539702054|Ltbg: 4.491375522132855|PcsgT: 3614717.8560837694|gasflow: 5240.696311673168|tempo: 22.810000000000766|Qlres: 8.793114616901288|pp: 2843039.733069756|stage: 3.0|PcsgB: 3988055.1247971267|
Lslg: 15.391762869807465|v0: 14.066757573801938|PtbgT: 2743775.8958533145|Hplg: 788.6001539702054|Ltbg: 4.491375522132855|PcsgT: 3614717.8560837694|gasflow: 5240.696311673168|tempo: 22.820000000000768|Qlres: 8.793114616901288|pp: 2843039.733069756|stage: 3.0|PcsgB: 3988055.1247971267|
Lslg: 15.391762869807465|v0: 14.023656815007516|PtbgT: 2749079.440836608|Hplg: 789.0210795389492|Ltbg: 4.4928879453075625|PcsgT: 3616229.4350191513|gasflow: 5232.847284317392|tempo: 22.83000000000077|Qlres: 8.779945107915088|pp: 2848475.781357211|stage: 3.0|PcsgB: 3989745.121392312|
Lslg: 15.391762869807465|v0: 13.936952445012388|PtbgT: 2759699.2156987023|Hplg: 789.8590340086419|Ltbg: 4.495905985424078|PcsgT: 3619253.5034707654|gasflow: 5217.135574542373|tempo: 22.84000000000077|Qlres: 8.753583178762371|pp: 2859360.4868220137|stage: 3.0|PcsgB: 3993126.196881591|
Lslg: 15.391762869807465|v0: 13.92243653027043|PtbgT: 2761470.7640364883|Hplg: 789.9981857904384|Ltbg: 4.496408109250788|PcsgT: 3619757.6345189456|gasflow: 5214.515176993217|tempo: 22.850000000000772|Qlres: 8.749186538579224|pp: 2861176.178977922|stage: 3.0|PcsgB: 3993689.8515586057|
Lslg: 15.391762869807465|v0: 13.92243653027043|PtbgT: 2761470.7640364883|Hplg: 789.9981857904384|Ltbg: 4.496408109250788|PcsgT: 3619757.6345189456|gasflow: 5214.515176993217|tempo: 22.860000000000774|Qlres: 8.749186538579224|pp: 2861176.178977922|stage: 3.0|PcsgB: 3993689.8515586057|
Lslg: 15.391762869807465|v0: 13.92243653027043|PtbgT: 2761470.7640364883|Hplg: 789.9981857904384|Ltbg: 4.496408109250788|PcsgT: 3619757.6345189456|gasflow: 5214.515176993217|tempo: 22.870000000000775|Qlres: 8.749186538579224|pp: 2861176.178977922|stage: 3.0|PcsgB: 3993689.8515586057|
Lslg: 15.391762869807465|v0: 13.92243653027043|PtbgT: 2761470.7640364883|Hplg: 789.9981857904384|Ltbg: 4.496408109250788|PcsgT: 3619757.6345189456|gasflow: 5214.515176993217|tempo: 22.880000000000777|Qlres: 8.749186538579224|pp: 2861176.178977922|stage: 3.0|PcsgB: 3993689.8515586057|
Lslg: 15.391762869807465|v0: 13.92243653027043|PtbgT: 2761470.7640364883|Hplg: 789.9981857904384|Ltbg: 4.496408109250788|PcsgT: 3619757.6345189456|gasflow: 5214.515176993217|tempo: 22.89000000000078|Qlres: 8.749186538579224|pp: 2861176.178977922|stage: 3.0|PcsgB: 3993689.8515586057|
Lslg: 15.391762869807465|v0: 13.92243653027043|PtbgT: 2761470.7640364883|Hplg: 789.9981857904384|Ltbg: 4.496408109250788|PcsgT: 3619757.6345189456|gasflow: 5214.515176993217|tempo: 22.90000000000078|Qlres: 8.749186538579224|pp: 2861176.178977922|stage: 3.0|PcsgB: 3993689.8515586057|
Lslg: 15.391762869807465|v0: 13.92243653027043|PtbgT: 2761470.7640364883|Hplg: 789.9981857904384|Ltbg: 4.496408109250788|PcsgT: 3619757.6345189456|gasflow: 5214.515176993217|tempo: 22.91000000000078|Qlres: 8.749186538579224|pp: 2861176.178977922|stage: 3.0|PcsgB: 3993689.8515586057|
Lslg: 15.391762869807465|v0: 13.92243653027043|PtbgT: 2761470.7640364883|Hplg: 789.9981857904384|Ltbg: 4.496408109250788|PcsgT: 3619757.6345189456|gasflow: 5214.515176993217|tempo: 22.920000000000783|Qlres: 8.749186538579224|pp: 2861176.178977922|stage: 3.0|PcsgB: 3993689.8515586057|
Lslg: 15.391762869807465|v0: 13.92243653027043|PtbgT: 2761470.7640364883|Hplg: 789.9981857904384|Ltbg: 4.496408109250788|PcsgT: 3619757.6345189456|gasflow: 5214.515176993217|tempo: 22.930000000000785|Qlres: 8.749186538579224|pp: 2861176.178977922|stage: 3.0|PcsgB: 3993689.8515586057|
Lslg: 15.391762869807465|v0: 13.616031753060367|PtbgT: 2797675.9409228885|Hplg: 793.0238858868331|Ltbg: 4.506894335850687|PcsgT: 3630856.75225285|gasflow: 5159.371089795102|tempo: 22.940000000000786|Qlres: 8.656662902340775|pp: 2898280.4070668886|stage: 3.0|PcsgB: 4006100.0649918565|
Lslg: 15.391762869807465|v0: 13.57363610865421|PtbgT: 2804779.3507196773|Hplg: 793.4313080838468|Ltbg: 4.508879056845051|PcsgT: 3632876.3759625168|gasflow: 5148.842901447461|tempo: 22.950000000000788|Qlres: 8.638998156791043|pp: 2905657.6734310924|stage: 3.0|PcsgB: 4008358.3832460996|
Lslg: 15.391762869807465|v0: 13.57363610865421|PtbgT: 2804779.3507196773|Hplg: 793.4313080838468|Ltbg: 4.508879056845051|PcsgT: 3632876.3759625168|gasflow: 5148.842901447461|tempo: 22.96000000000079|Qlres: 8.638998156791043|pp: 2905657.6734310924|stage: 3.0|PcsgB: 4008358.3832460996|
Lslg: 15.391762869807465|v0: 13.264664215668482|PtbgT: 2840377.0780616524|Hplg: 796.2465569337228|Ltbg: 4.5192322056575245|PcsgT: 3642983.0274029905|gasflow: 5093.434276177113|tempo: 22.97000000000079|Qlres: 8.5460306647267|pp: 2942034.285486158|stage: 3.0|PcsgB: 4019660.0910301656|
Lslg: 15.391762869807465|v0: 13.264664215668482|PtbgT: 2840377.0780616524|Hplg: 796.2465569337228|Ltbg: 4.5192322056575245|PcsgT: 3642983.0274029905|gasflow: 5093.434276177113|tempo: 22.980000000000793|Qlres: 8.5460306647267|pp: 2942034.285486158|stage: 3.0|PcsgB: 4019660.0910301656|
Lslg: 15.391762869807465|v0: 13.264664215668482|PtbgT: 2840377.0780616524|Hplg: 796.2465569337228|Ltbg: 4.5192322056575245|PcsgT: 3642983.0274029905|gasflow: 5093.434276177113|tempo: 22.990000000000794|Qlres: 8.5460306647267|pp: 2942034.285486158|stage: 3.0|PcsgB: 4019660.0910301656|
Lslg: 15.391762869807465|v0: 13.264664215668482|PtbgT: 2840377.0780616524|Hplg: 796.2465569337228|Ltbg: 4.5192322056575245|PcsgT: 3642983.0274029905|gasflow: 5093.434276177113|tempo: 23.000000000000796|Qlres: 8.5460306647267|pp: 2942034.285486158|stage: 3.0|PcsgB: 4019660.0910301656|
Lslg: 15.391762869807465|v0: 13.264664215668482|PtbgT: 2840377.0780616524|Hplg: 796.2465569337228|Ltbg: 4.5192322056575245|PcsgT: 3642983.0274029905|gasflow: 5093.434276177113|tempo: 23.010000000000797|Qlres: 8.5460306647267|pp: 2942034.285486158|stage: 3.0|PcsgB: 4019660.0910301656|
Lslg: 15.391762869807465|v0: 13.264664215668482|PtbgT: 2840377.0780616524|Hplg: 796.2465569337228|Ltbg: 4.5192322056575245|PcsgT: 3642983.0274029905|gasflow: 5093.434276177113|tempo: 23.0200000000008|Qlres: 8.5460306647267|pp: 2942034.285486158|stage: 3.0|PcsgB: 4019660.0910301656|
Lslg: 15.391762869807465|v0: 13.264664215668482|PtbgT: 2840377.0780616524|Hplg: 796.2465569337228|Ltbg: 4.5192322056575245|PcsgT: 3642983.0274029905|gasflow: 5093.434276177113|tempo: 23.0300000000008|Qlres: 8.5460306647267|pp: 2942034.285486158|stage: 3.0|PcsgB: 4019660.0910301656|
Lslg: 15.391762869807465|v0: 13.264664215668482|PtbgT: 2840377.0780616524|Hplg: 796.2465569337228|Ltbg: 4.5192322056575245|PcsgT: 3642983.0274029905|gasflow: 5093.434276177113|tempo: 23.040000000000802|Qlres: 8.5460306647267|pp: 2942034.285486158|stage: 3.0|PcsgB: 4019660.0910301656|
Lslg: 15.391762869807465|v0: 13.264664215668482|PtbgT: 2840377.0780616524|Hplg: 796.2465569337228|Ltbg: 4.5192322056575245|PcsgT: 3642983.0274029905|gasflow: 5093.434276177113|tempo: 23.050000000000804|Qlres: 8.5460306647267|pp: 2942034.285486158|stage: 3.0|PcsgB: 4019660.0910301656|
Lslg: 15.391762869807465|v0: 13.096851777561291|PtbgT: 2859996.7038083635|Hplg: 797.6947918104489|Ltbg: 4.524610498229376|PcsgT: 3648548.2554401685|gasflow: 5064.316743910777|tempo: 23.060000000000805|Qlres: 8.49717574481674|pp: 2962134.8884006217|stage: 3.0|PcsgB: 4025883.7864494636|
Lslg: 15.391762869807465|v0: 13.096851777561291|PtbgT: 2859996.7038083635|Hplg: 797.6947918104489|Ltbg: 4.524610498229376|PcsgT: 3648548.2554401685|gasflow: 5064.316743910777|tempo: 23.070000000000807|Qlres: 8.49717574481674|pp: 2962134.8884006217|stage: 3.0|PcsgB: 4025883.7864494636|
Lslg: 15.391762869807465|v0: 13.096851777561291|PtbgT: 2859996.7038083635|Hplg: 797.6947918104489|Ltbg: 4.524610498229376|PcsgT: 3648548.2554401685|gasflow: 5064.316743910777|tempo: 23.08000000000081|Qlres: 8.49717574481674|pp: 2962134.8884006217|stage: 3.0|PcsgB: 4025883.7864494636|
Lslg: 15.391762869807465|v0: 13.096851777561291|PtbgT: 2859996.7038083635|Hplg: 797.6947918104489|Ltbg: 4.524610498229376|PcsgT: 3648548.2554401685|gasflow: 5064.316743910777|tempo: 23.09000000000081|Qlres: 8.49717574481674|pp: 2962134.8884006217|stage: 3.0|PcsgB: 4025883.7864494636|
Lslg: 15.391762869807465|v0: 13.096851777561291|PtbgT: 2859996.7038083635|Hplg: 797.6947918104489|Ltbg: 4.524610498229376|PcsgT: 3648548.2554401685|gasflow: 5064.316743910777|tempo: 23.10000000000081|Qlres: 8.49717574481674|pp: 2962134.8884006217|stage: 3.0|PcsgB: 4025883.7864494636|
Lslg: 15.391762869807465|v0: 12.957307870048117|PtbgT: 2876061.584008166|Hplg: 798.8658474775577|Ltbg: 4.52850259179301|PcsgT: 3653105.331750973|gasflow: 5043.098625867658|tempo: 23.110000000000813|Qlres: 8.461574875616876|pp: 2978592.343228883|stage: 3.0|PcsgB: 4030980.2642777287|
Lslg: 15.391762869807465|v0: 12.957307870048117|PtbgT: 2876061.584008166|Hplg: 798.8658474775577|Ltbg: 4.52850259179301|PcsgT: 3653105.331750973|gasflow: 5043.098625867658|tempo: 23.120000000000815|Qlres: 8.461574875616876|pp: 2978592.343228883|stage: 3.0|PcsgB: 4030980.2642777287|
Lslg: 15.391762869807465|v0: 12.957307870048117|PtbgT: 2876061.584008166|Hplg: 798.8658474775577|Ltbg: 4.52850259179301|PcsgT: 3653105.331750973|gasflow: 5043.098625867658|tempo: 23.130000000000816|Qlres: 8.461574875616876|pp: 2978592.343228883|stage: 3.0|PcsgB: 4030980.2642777287|
Lslg: 15.391762869807465|v0: 12.83177403236451|PtbgT: 2890346.5219462044|Hplg: 799.8961641161144|Ltbg: 4.532861639442078|PcsgT: 3657665.8758456744|gasflow: 5019.185548002676|tempo: 23.140000000000818|Qlres: 8.421452261749456|pp: 2993225.4168029386|stage: 3.0|PcsgB: 4036080.8158555925|
Lslg: 15.391762869807465|v0: 12.83177403236451|PtbgT: 2890346.5219462044|Hplg: 799.8961641161144|Ltbg: 4.532861639442078|PcsgT: 3657665.8758456744|gasflow: 5019.185548002676|tempo: 23.15000000000082|Qlres: 8.421452261749456|pp: 2993225.4168029386|stage: 3.0|PcsgB: 4036080.8158555925|
Lslg: 15.391762869807465|v0: 12.83177403236451|PtbgT: 2890346.5219462044|Hplg: 799.8961641161144|Ltbg: 4.532861639442078|PcsgT: 3657665.8758456744|gasflow: 5019.185548002676|tempo: 23.16000000000082|Qlres: 8.421452261749456|pp: 2993225.4168029386|stage: 3.0|PcsgB: 4036080.8158555925|
Lslg: 15.391762869807465|v0: 12.83177403236451|PtbgT: 2890346.5219462044|Hplg: 799.8961641161144|Ltbg: 4.532861639442078|PcsgT: 3657665.8758456744|gasflow: 5019.185548002676|tempo: 23.170000000000822|Qlres: 8.421452261749456|pp: 2993225.4168029386|stage: 3.0|PcsgB: 4036080.8158555925|
Lslg: 15.391762869807465|v0: 12.83177403236451|PtbgT: 2890346.5219462044|Hplg: 799.8961641161144|Ltbg: 4.532861639442078|PcsgT: 3657665.8758456744|gasflow: 5019.185548002676|tempo: 23.180000000000824|Qlres: 8.421452261749456|pp: 2993225.4168029386|stage: 3.0|PcsgB: 4036080.8158555925|
Lslg: 15.391762869807465|v0: 12.83177403236451|PtbgT: 2890346.5219462044|Hplg: 799.8961641161144|Ltbg: 4.532861639442078|PcsgT: 3657665.8758456744|gasflow: 5019.185548002676|tempo: 23.190000000000826|Qlres: 8.421452261749456|pp: 2993225.4168029386|stage: 3.0|PcsgB: 4036080.8158555925|
Lslg: 15.391762869807465|v0: 12.688989856782065|PtbgT: 2906418.170465805|Hplg: 801.0431826253574|Ltbg: 4.536718933235759|PcsgT: 3661722.6949785063|gasflow: 4997.891015562415|tempo: 23.200000000000827|Qlres: 8.385723180473851|pp: 3009687.6920006745|stage: 3.0|PcsgB: 4040618.1615619934|
Lslg: 15.391762869807465|v0: 12.688989856782065|PtbgT: 2906418.170465805|Hplg: 801.0431826253574|Ltbg: 4.536718933235759|PcsgT: 3661722.6949785063|gasflow: 4997.891015562415|tempo: 23.21000000000083|Qlres: 8.385723180473851|pp: 3009687.6920006745|stage: 3.0|PcsgB: 4040618.1615619934|
Lslg: 15.391762869807465|v0: 12.688989856782065|PtbgT: 2906418.170465805|Hplg: 801.0431826253574|Ltbg: 4.536718933235759|PcsgT: 3661722.6949785063|gasflow: 4997.891015562415|tempo: 23.22000000000083|Qlres: 8.385723180473851|pp: 3009687.6920006745|stage: 3.0|PcsgB: 4040618.1615619934|
Lslg: 15.391762869807465|v0: 12.688989856782065|PtbgT: 2906418.170465805|Hplg: 801.0431826253574|Ltbg: 4.536718933235759|PcsgT: 3661722.6949785063|gasflow: 4997.891015562415|tempo: 23.23000000000083|Qlres: 8.385723180473851|pp: 3009687.6920006745|stage: 3.0|PcsgB: 4040618.1615619934|
Lslg: 15.391762869807465|v0: 12.688989856782065|PtbgT: 2906418.170465805|Hplg: 801.0431826253574|Ltbg: 4.536718933235759|PcsgT: 3661722.6949785063|gasflow: 4997.891015562415|tempo: 23.240000000000833|Qlres: 8.385723180473851|pp: 3009687.6920006745|stage: 3.0|PcsgB: 4040618.1615619934|
Lslg: 15.391762869807465|v0: 12.688989856782065|PtbgT: 2906418.170465805|Hplg: 801.0431826253574|Ltbg: 4.536718933235759|PcsgT: 3661722.6949785063|gasflow: 4997.891015562415|tempo: 23.250000000000835|Qlres: 8.385723180473851|pp: 3009687.6920006745|stage: 3.0|PcsgB: 4040618.1615619934|
Lslg: 15.391762869807465|v0: 12.688989856782065|PtbgT: 2906418.170465805|Hplg: 801.0431826253574|Ltbg: 4.536718933235759|PcsgT: 3661722.6949785063|gasflow: 4997.891015562415|tempo: 23.260000000000836|Qlres: 8.385723180473851|pp: 3009687.6920006745|stage: 3.0|PcsgB: 4040618.1615619934|
Lslg: 15.391762869807465|v0: 12.688989856782065|PtbgT: 2906418.170465805|Hplg: 801.0431826253574|Ltbg: 4.536718933235759|PcsgT: 3661722.6949785063|gasflow: 4997.891015562415|tempo: 23.270000000000838|Qlres: 8.385723180473851|pp: 3009687.6920006745|stage: 3.0|PcsgB: 4040618.1615619934|
Lslg: 15.391762869807465|v0: 12.688989856782065|PtbgT: 2906418.170465805|Hplg: 801.0431826253574|Ltbg: 4.536718933235759|PcsgT: 3661722.6949785063|gasflow: 4997.891015562415|tempo: 23.28000000000084|Qlres: 8.385723180473851|pp: 3009687.6920006745|stage: 3.0|PcsgB: 4040618.1615619934|
Lslg: 15.391762869807465|v0: 12.688989856782065|PtbgT: 2906418.170465805|Hplg: 801.0431826253574|Ltbg: 4.536718933235759|PcsgT: 3661722.6949785063|gasflow: 4997.891015562415|tempo: 23.29000000000084|Qlres: 8.385723180473851|pp: 3009687.6920006745|stage: 3.0|PcsgB: 4040618.1615619934|
